Order_ID,Order_Date,Product_ID,Product_Category,Buyer_Gender,Buyer_Age,Order_Location,International_Shipping,Sales_Price,Shipping_Charges,Sales_per_Unit,Quantity,Total_Sales,Rating
120297,2024-03-14,BF1552,Ornaments,Female,26,San Francisco,No,45,0,45,4,180,1
164618,2023-11-11,BF1551,Ornaments,Male,24,Las Vegas,No,15,0,15,1,15,1
124205,2024-07-19,BF1544,Other,Male,29,Miami,No,9,0,9,1,9,5
150761,2024-04-21,BF1552,Ornaments,Male,31,Miami,No,45,0,45,2,90,5
199803,2024-06-28,BF1545,Other,Male,18,Paris,Yes,10,50,60,1,60,2
133556,2024-09-25,BF1546,Clothing,Male,27,Cardiff,Yes,118,40,158,2,316,2
170705,2023-12-01,BF1554,Ornaments,Female,29,Austin,No,20,0,20,2,40,3
140091,2024-09-09,BF1554,Ornaments,Female,19,San Francisco,No,20,0,20,1,20,3
159303,2024-07-12,BF1548,Clothing,Male,26,Miami,No,65,0,65,1,65,2
125148,2024-02-03,BF1543,Clothing,Male,31,Las Vegas,No,100,0,100,3,300,4
196951,2023-11-28,BF1546,Clothing,Male,27,San Francisco,No,118,0,118,1,118,4
144840,2024-09-15,BF1543,Clothing,Male,18,Portland,No,100,0,100,1,100,5
191920,2024-01-05,BF1548,Clothing,Male,19,New Jersey,No,65,0,65,1,65,1
170086,2024-08-24,BF1547,Ornaments,Female,26,Austin,No,32,0,32,2,64,4
147442,2024-10-03,BF1544,Other,Male,25,Montreal,Yes,9,25,34,1,34,2
163296,2024-02-11,BF1546,Clothing,Male,32,Las Vegas,No,118,0,118,1,118,4
149491,2024-02-07,BF1554,Ornaments,Female,28,San Francisco,No,20,0,20,3,60,5
175624,2024-03-12,BF1550,Clothing,Male,29,Paris,Yes,97,50,147,1,147,1
125936,2024-07-10,BF1551,Ornaments,Male,21,Cardiff,Yes,15,40,55,5,275,4
131046,2024-08-25,BF1548,Clothing,Male,20,New Jersey,No,65,0,65,1,65,5
174018,2024-09-21,BF1543,Clothing,Female,30,Sacramento,No,100,0,100,4,400,2
159071,2024-02-03,BF1548,Clothing,Male,26,New Jersey,No,65,0,65,1,65,1
130639,2024-10-05,BF1544,Other,Male,26,Pittsburgh,No,9,0,9,1,9,1
146724,2023-12-17,BF1551,Ornaments,Male,27,New York,No,15,0,15,4,60,5
193361,2024-09-26,BF1548,Clothing,Female,35,Cleveland,No,65,0,65,3,195,4
164134,2024-05-25,BF1548,Clothing,Male,30,San Antonio,No,65,0,65,1,65,4
154689,2024-04-18,BF1544,Other,Female,32,Detroit,No,9,0,9,1,9,1
173886,2024-01-30,BF1554,Ornaments,Female,20,Las Vegas,No,20,0,20,1,20,2
188714,2024-05-28,BF1548,Clothing,Male,26,Cardiff,Yes,65,40,105,1,105,5
145723,2024-05-15,BF1549,Clothing,Male,24,Portland,No,130,0,130,3,390,5
154397,2024-02-24,BF1543,Clothing,Male,25,Cleveland,No,100,0,100,1,100,4
137123,2024-09-21,BF1543,Clothing,Male,19,Austin,No,100,0,100,1,100,5
170285,2024-06-06,BF1548,Clothing,Female,20,Portland,No,65,0,65,1,65,3
182524,2024-03-27,BF1543,Clothing,Male,25,Sacramento,No,100,0,100,1,100,4
184930,2024-03-30,BF1544,Other,Female,22,Glasgow,Yes,9,40,49,1,49,3
164375,2024-04-04,BF1551,Ornaments,Female,31,London,Yes,15,40,55,1,55,1
193657,2024-07-12,BF1545,Other,Male,29,Paris,Yes,10,50,60,1,60,3
186386,2024-01-16,BF1543,Clothing,Male,29,Sydney,Yes,100,100,200,2,400,4
138719,2024-06-07,BF1545,Other,Male,23,Memphis,No,10,0,10,1,10,4
173284,2024-03-10,BF1543,Clothing,Male,24,Las Vegas,No,100,0,100,1,100,5
138934,2024-06-28,BF1550,Clothing,Male,23,New Jersey,No,97,0,97,1,97,1
145477,2024-10-20,BF1545,Other,Male,21,Portland,No,10,0,10,1,10,5
190980,2024-06-04,BF1546,Clothing,Female,19,New Jersey,No,118,0,118,1,118,3
151949,2024-07-29,BF1552,Ornaments,Female,18,New Jersey,No,45,0,45,1,45,4
161266,2024-08-22,BF1549,Clothing,Male,21,Dublin,Yes,130,40,170,1,170,4
155977,2024-04-29,BF1551,Ornaments,Male,30,Pittsburgh,No,15,0,15,1,15,3
155845,2023-11-22,BF1554,Ornaments,Male,32,San Antonio,No,20,0,20,3,60,1
185378,2024-06-11,BF1551,Ornaments,Female,20,Toronto,Yes,15,25,40,1,40,5
145923,2023-11-12,BF1545,Other,Male,30,San Francisco,No,10,0,10,1,10,1
175906,2024-02-01,BF1543,Clothing,Male,25,Miami,No,100,0,100,1,100,1
121556,2023-11-13,BF1551,Ornaments,Male,26,Dublin,Yes,15,40,55,1,55,4
189777,2024-01-15,BF1544,Other,Female,35,Cleveland,No,9,0,9,1,9,2
197248,2024-04-30,BF1551,Ornaments,Male,29,Liverpool,Yes,15,40,55,1,55,5
177379,2024-07-05,BF1543,Clothing,Male,18,Austin,No,100,0,100,1,100,3
168528,2024-07-30,BF1547,Ornaments,Male,20,Las Vegas,No,32,0,32,1,32,4
168790,2024-01-20,BF1548,Clothing,Male,18,London,Yes,65,40,105,1,105,3
137764,2024-07-26,BF1551,Ornaments,Male,20,Detroit,No,15,0,15,1,15,1
152256,2024-01-24,BF1545,Other,Male,32,Memphis,No,10,0,10,2,20,4
135515,2023-12-14,BF1551,Ornaments,Male,29,Sacramento,No,15,0,15,5,75,3
162765,2024-02-25,BF1549,Clothing,Female,25,Sacramento,No,130,0,130,4,520,5
179797,2024-03-26,BF1548,Clothing,Male,18,New York,No,65,0,65,1,65,5
181836,2023-11-18,BF1545,Other,Male,21,Montreal,Yes,10,25,35,1,35,3
123601,2023-11-30,BF1551,Ornaments,Male,25,New Delhi,Yes,15,70,85,1,85,2
155195,2024-01-30,BF1549,Clothing,Male,26,New Jersey,No,130,0,130,1,130,1
197124,2024-07-06,BF1543,Clothing,Male,27,Miami,No,100,0,100,1,100,3
179638,2024-06-02,BF1543,Clothing,Male,30,Portland,No,100,0,100,1,100,3
177685,2023-11-24,BF1552,Ornaments,Male,24,Austin,No,45,0,45,1,45,4
188628,2024-09-10,BF1549,Clothing,Male,34,Detroit,No,130,0,130,1,130,4
185265,2024-02-25,BF1551,Ornaments,Female,26,Portland,No,15,0,15,1,15,5
136233,2024-10-31,BF1547,Ornaments,Male,32,Detroit,No,32,0,32,1,32,1
160961,2024-03-22,BF1548,Clothing,Male,33,Sacramento,No,65,0,65,2,130,3
165637,2023-12-13,BF1550,Clothing,Male,33,Cardiff,Yes,97,40,137,3,411,5
176826,2024-09-16,BF1548,Clothing,Male,32,Detroit,No,65,0,65,1,65,5
139463,2024-05-30,BF1544,Other,Male,34,Cardiff,Yes,9,40,49,1,49,4
185171,2023-12-14,BF1543,Clothing,Female,22,Miami,No,100,0,100,2,200,4
176259,2024-04-04,BF1550,Clothing,Male,25,Glasgow,Yes,97,40,137,1,137,4
131112,2024-03-26,BF1545,Other,Female,35,New Jersey,No,10,0,10,2,20,4
180408,2023-11-05,BF1545,Other,Male,32,Portland,No,10,0,10,4,40,5
142991,2024-05-14,BF1545,Other,Male,34,Austin,No,10,0,10,2,20,1
160045,2023-12-12,BF1543,Clothing,Male,21,San Francisco,No,100,0,100,2,200,4
125600,2024-09-21,BF1552,Ornaments,Male,23,Dublin,Yes,45,40,85,1,85,4
193947,2024-02-03,BF1547,Ornaments,Male,20,Sacramento,No,32,0,32,2,64,2
130025,2024-08-14,BF1544,Other,Male,31,Cleveland,No,9,0,9,3,27,4
140520,2024-09-26,BF1551,Ornaments,Male,31,Cleveland,No,15,0,15,1,15,3
154437,2024-01-25,BF1548,Clothing,Male,32,New Jersey,No,65,0,65,1,65,5
157943,2024-05-15,BF1551,Ornaments,Male,18,New York,No,15,0,15,2,30,4
182163,2024-08-26,BF1543,Clothing,Male,24,Las Vegas,No,100,0,100,2,200,1
144243,2024-10-30,BF1552,Ornaments,Female,22,New Jersey,No,45,0,45,1,45,4
129044,2024-05-13,BF1549,Clothing,Male,19,Portland,No,130,0,130,3,390,1
156363,2024-04-04,BF1544,Other,Female,30,Toronto,Yes,9,25,34,1,34,4
186665,2024-03-08,BF1544,Other,Male,22,San Francisco,No,9,0,9,1,9,3
122711,2024-03-07,BF1544,Other,Male,24,Sacramento,No,9,0,9,1,9,4
148955,2024-05-29,BF1547,Ornaments,Male,22,Paris,Yes,32,50,82,2,164,2
149520,2023-11-30,BF1547,Ornaments,Male,30,Dublin,Yes,32,40,72,1,72,3
190119,2024-09-18,BF1549,Clothing,Male,33,Manchester,Yes,130,40,170,1,170,1
147554,2024-01-09,BF1548,Clothing,Male,21,Detroit,No,65,0,65,1,65,4
147762,2024-05-20,BF1552,Ornaments,Male,18,Cleveland,No,45,0,45,1,45,5
137207,2024-09-22,BF1555,Other,Female,22,Dublin,Yes,23,40,63,2,126,4
175481,2024-09-19,BF1548,Clothing,Male,30,Detroit,No,65,0,65,1,65,5
172607,2024-05-24,BF1552,Ornaments,Male,18,New Jersey,No,45,0,45,1,45,4
168498,2024-09-11,BF1544,Other,Male,20,Pittsburgh,No,9,0,9,4,36,4
186910,2024-10-10,BF1553,Ornaments,Male,34,New Jersey,No,50,0,50,2,100,3
131047,2024-03-28,BF1545,Other,Male,29,New York,No,10,0,10,1,10,3
184907,2024-05-07,BF1543,Clothing,Male,27,Miami,No,100,0,100,1,100,1
122561,2024-05-17,BF1551,Ornaments,Male,27,Miami,No,15,0,15,1,15,1
188494,2023-11-20,BF1550,Clothing,Male,34,Pittsburgh,No,97,0,97,1,97,4
132095,2023-12-22,BF1543,Clothing,Male,20,New York,No,100,0,100,1,100,4
172937,2024-10-28,BF1549,Clothing,Female,26,San Francisco,No,130,0,130,1,130,4
143225,2024-07-07,BF1546,Clothing,Male,21,Liverpool,Yes,118,40,158,1,158,2
167669,2023-12-16,BF1548,Clothing,Male,34,Detroit,No,65,0,65,4,260,5
168877,2024-05-08,BF1545,Other,Female,27,New Jersey,No,10,0,10,1,10,4
143402,2024-09-13,BF1551,Ornaments,Male,28,Portland,No,15,0,15,1,15,5
162623,2023-11-19,BF1545,Other,Male,23,Memphis,No,10,0,10,1,10,5
190576,2024-04-14,BF1543,Clothing,Male,19,Cleveland,No,100,0,100,1,100,2
183608,2024-01-03,BF1544,Other,Female,23,Montreal,Yes,9,25,34,1,34,4
134208,2024-03-13,BF1552,Ornaments,Male,21,Memphis,No,45,0,45,4,180,4
199468,2023-12-11,BF1549,Clothing,Female,19,Miami,No,130,0,130,1,130,4
189619,2024-10-11,BF1548,Clothing,Male,29,San Francisco,No,65,0,65,1,65,3
178455,2023-11-11,BF1553,Ornaments,Female,23,Miami,No,50,0,50,1,50,4
174444,2024-09-03,BF1549,Clothing,Male,35,San Antonio,No,130,0,130,2,260,3
177065,2024-03-11,BF1548,Clothing,Male,26,Toronto,Yes,65,25,90,1,90,5
121927,2023-11-23,BF1548,Clothing,Male,24,Sacramento,No,65,0,65,1,65,2
184571,2024-01-17,BF1550,Clothing,Male,32,Sacramento,No,97,0,97,1,97,5
170304,2024-06-25,BF1544,Other,Female,30,New Delhi,Yes,9,70,79,1,79,5
129893,2024-07-27,BF1546,Clothing,Male,22,Cleveland,No,118,0,118,1,118,5
173091,2024-02-04,BF1551,Ornaments,Female,28,Las Vegas,No,15,0,15,1,15,5
157216,2024-07-17,BF1546,Clothing,Male,19,Detroit,No,118,0,118,4,472,5
135596,2024-07-30,BF1548,Clothing,Male,29,Pittsburgh,No,65,0,65,1,65,4
199897,2024-01-13,BF1544,Other,Male,27,San Francisco,No,9,0,9,1,9,5
134825,2024-02-02,BF1543,Clothing,Female,23,Austin,No,100,0,100,3,300,3
163045,2024-02-18,BF1548,Clothing,Male,20,Sydney,Yes,65,100,165,1,165,5
197908,2024-02-14,BF1551,Ornaments,Male,30,Pittsburgh,No,15,0,15,1,15,4
140455,2024-06-18,BF1551,Ornaments,Male,35,Toronto,Yes,15,25,40,1,40,5
174670,2024-02-02,BF1550,Clothing,Male,27,Memphis,No,97,0,97,2,194,4
133503,2024-02-01,BF1554,Ornaments,Male,19,Liverpool,Yes,20,40,60,1,60,5
154959,2023-12-19,BF1546,Clothing,Male,34,Portland,No,118,0,118,1,118,4
184022,2024-09-18,BF1543,Clothing,Male,26,Memphis,No,100,0,100,1,100,5
189020,2024-07-25,BF1551,Ornaments,Male,35,Sacramento,No,15,0,15,1,15,5
160217,2024-08-05,BF1545,Other,Female,24,Sacramento,No,10,0,10,1,10,1
140766,2024-02-18,BF1544,Other,Male,33,San Francisco,No,9,0,9,1,9,1
157672,2024-03-12,BF1551,Ornaments,Male,32,New Jersey,No,15,0,15,1,15,5
193482,2024-01-23,BF1550,Clothing,Female,18,Sacramento,No,97,0,97,4,388,2
161479,2024-10-09,BF1549,Clothing,Female,35,Sacramento,No,130,0,130,1,130,3
174503,2024-01-30,BF1552,Ornaments,Male,22,Cleveland,No,45,0,45,1,45,5
185209,2024-01-11,BF1553,Ornaments,Male,20,Sydney,Yes,50,100,150,1,150,4
148636,2024-05-31,BF1551,Ornaments,Male,20,San Antonio,No,15,0,15,1,15,1
189286,2024-05-17,BF1543,Clothing,Female,33,Memphis,No,100,0,100,1,100,4
139190,2023-12-22,BF1547,Ornaments,Male,33,Pittsburgh,No,32,0,32,3,96,4
129290,2024-07-21,BF1548,Clothing,Female,20,Detroit,No,65,0,65,4,260,4
185087,2024-03-26,BF1543,Clothing,Female,22,Miami,No,100,0,100,3,300,4
125379,2024-08-10,BF1551,Ornaments,Male,19,San Francisco,No,15,0,15,1,15,1
124830,2024-04-13,BF1545,Other,Female,26,Cardiff,Yes,10,40,50,1,50,5
134631,2024-01-31,BF1548,Clothing,Male,35,Toronto,Yes,65,25,90,1,90,5
172346,2024-11-04,BF1551,Ornaments,Male,23,Cleveland,No,15,0,15,1,15,5
150408,2024-09-13,BF1553,Ornaments,Male,20,New Jersey,No,50,0,50,3,150,5
176751,2024-05-10,BF1552,Ornaments,Male,35,Dublin,Yes,45,40,85,3,255,5
136437,2024-08-07,BF1550,Clothing,Male,21,Memphis,No,97,0,97,1,97,5
180929,2024-01-18,BF1548,Clothing,Female,25,Sacramento,No,65,0,65,4,260,2
149421,2024-10-11,BF1548,Clothing,Male,23,Pittsburgh,No,65,0,65,4,260,4
140223,2024-07-11,BF1551,Ornaments,Female,35,New Jersey,No,15,0,15,1,15,1
120448,2024-01-04,BF1543,Clothing,Female,20,Portland,No,100,0,100,1,100,4
187838,2024-08-21,BF1550,Clothing,Male,25,Sacramento,No,97,0,97,3,291,4
157078,2024-07-02,BF1551,Ornaments,Female,35,Sacramento,No,15,0,15,3,45,4
130831,2024-05-26,BF1543,Clothing,Male,25,New Jersey,No,100,0,100,4,400,5
176951,2024-07-15,BF1543,Clothing,Female,29,San Francisco,No,100,0,100,1,100,1
128875,2024-05-16,BF1544,Other,Female,21,New Delhi,Yes,9,70,79,2,158,1
142811,2024-11-02,BF1544,Other,Male,23,Sacramento,No,9,0,9,2,18,4
192650,2024-09-26,BF1554,Ornaments,Male,25,Pittsburgh,No,20,0,20,1,20,3
122743,2024-06-02,BF1553,Ornaments,Male,28,Miami,No,50,0,50,1,50,4
194247,2024-10-12,BF1547,Ornaments,Male,26,San Francisco,No,32,0,32,1,32,4
185661,2023-11-24,BF1553,Ornaments,Male,32,Portland,No,50,0,50,3,150,5
149286,2024-07-18,BF1547,Ornaments,Female,28,Memphis,No,32,0,32,2,64,4
162611,2024-03-21,BF1543,Clothing,Male,21,Detroit,No,100,0,100,1,100,5
196212,2024-01-22,BF1549,Clothing,Male,31,Pittsburgh,No,130,0,130,1,130,3
168411,2023-12-24,BF1548,Clothing,Male,18,Portland,No,65,0,65,2,130,3
158625,2024-10-01,BF1546,Clothing,Male,34,Austin,No,118,0,118,2,236,1
142729,2024-06-09,BF1554,Ornaments,Female,24,New Jersey,No,20,0,20,1,20,5
123340,2023-11-12,BF1553,Ornaments,Male,34,San Francisco,No,50,0,50,1,50,5
170846,2023-11-17,BF1546,Clothing,Male,21,Cleveland,No,118,0,118,2,236,2
181077,2024-07-20,BF1543,Clothing,Female,26,Portland,No,100,0,100,2,200,3
199736,2024-09-15,BF1552,Ornaments,Male,35,San Francisco,No,45,0,45,1,45,5
167720,2024-07-12,BF1545,Other,Male,27,Sacramento,No,10,0,10,1,10,5
153376,2024-04-10,BF1543,Clothing,Male,22,New Jersey,No,100,0,100,1,100,4
144932,2023-12-04,BF1543,Clothing,Female,22,Portland,No,100,0,100,2,200,1
143580,2024-03-18,BF1551,Ornaments,Female,22,Austin,No,15,0,15,1,15,3
161540,2024-05-26,BF1544,Other,Female,22,Memphis,No,9,0,9,1,9,3
176975,2024-06-27,BF1548,Clothing,Male,33,Detroit,No,65,0,65,1,65,3
139971,2024-03-22,BF1551,Ornaments,Male,31,Mumbai,Yes,15,70,85,1,85,1
172201,2024-06-13,BF1553,Ornaments,Female,29,Sacramento,No,50,0,50,2,100,3
125221,2024-08-14,BF1551,Ornaments,Male,23,Montreal,Yes,15,25,40,1,40,4
184141,2024-03-09,BF1554,Ornaments,Male,21,New Jersey,No,20,0,20,1,20,1
149493,2024-07-21,BF1553,Ornaments,Male,19,Cardiff,Yes,50,40,90,1,90,4
121461,2024-08-06,BF1543,Clothing,Male,34,Memphis,No,100,0,100,1,100,5
150403,2024-03-05,BF1546,Clothing,Female,28,Glasgow,Yes,118,40,158,3,474,1
127291,2023-12-19,BF1548,Clothing,Male,32,Dublin,Yes,65,40,105,2,210,1
180420,2024-05-01,BF1547,Ornaments,Male,33,Dublin,Yes,32,40,72,1,72,2
181876,2024-01-19,BF1543,Clothing,Male,20,Memphis,No,100,0,100,1,100,5
138986,2024-03-13,BF1548,Clothing,Male,27,Montreal,Yes,65,25,90,1,90,4
183363,2024-10-17,BF1552,Ornaments,Male,22,Montreal,Yes,45,25,70,1,70,1
120666,2024-09-18,BF1548,Clothing,Female,19,London,Yes,65,40,105,2,210,4
160448,2024-03-08,BF1548,Clothing,Female,28,Portland,No,65,0,65,1,65,4
161472,2024-09-19,BF1552,Ornaments,Male,31,San Francisco,No,45,0,45,1,45,4
130905,2024-11-03,BF1552,Ornaments,Male,19,San Francisco,No,45,0,45,1,45,4
142075,2024-09-27,BF1551,Ornaments,Male,32,New York,No,15,0,15,1,15,3
127638,2024-01-31,BF1545,Other,Male,31,Miami,No,10,0,10,3,30,5
165994,2024-06-22,BF1545,Other,Male,30,San Francisco,No,10,0,10,1,10,5
143136,2024-10-01,BF1551,Ornaments,Male,22,Montreal,Yes,15,25,40,1,40,1
171713,2024-05-17,BF1544,Other,Female,26,San Antonio,No,9,0,9,2,18,4
148690,2024-09-24,BF1550,Clothing,Male,33,New Jersey,No,97,0,97,1,97,4
126373,2023-11-16,BF1552,Ornaments,Male,34,Manchester,Yes,45,40,85,2,170,2
171711,2024-05-02,BF1549,Clothing,Male,21,Toronto,Yes,130,25,155,1,155,4
181472,2023-12-15,BF1551,Ornaments,Male,34,Portland,No,15,0,15,1,15,5
181333,2023-11-25,BF1550,Clothing,Male,21,Sydney,Yes,97,100,197,1,197,5
166689,2023-11-07,BF1555,Other,Male,22,Sydney,Yes,23,100,123,1,123,3
167605,2024-01-18,BF1545,Other,Male,32,Montreal,Yes,10,25,35,1,35,4
199415,2024-07-04,BF1543,Clothing,Female,23,Liverpool,Yes,100,40,140,1,140,4
197188,2024-04-28,BF1548,Clothing,Male,29,San Francisco,No,65,0,65,1,65,2
155393,2024-08-16,BF1550,Clothing,Male,18,Sacramento,No,97,0,97,1,97,5
184956,2024-07-09,BF1549,Clothing,Male,27,New Delhi,Yes,130,70,200,2,400,4
178425,2024-06-03,BF1544,Other,Male,22,Mumbai,Yes,9,70,79,1,79,1
128743,2024-03-02,BF1545,Other,Female,20,San Francisco,No,10,0,10,1,10,4
198984,2024-08-16,BF1548,Clothing,Female,18,Portland,No,65,0,65,1,65,1
126190,2024-09-27,BF1548,Clothing,Male,27,San Antonio,No,65,0,65,1,65,5
155856,2024-04-02,BF1548,Clothing,Male,25,Sydney,Yes,65,100,165,2,330,5
125934,2024-10-23,BF1550,Clothing,Male,25,New Jersey,No,97,0,97,2,194,1
141032,2024-07-08,BF1548,Clothing,Male,22,Pittsburgh,No,65,0,65,1,65,5
189132,2024-07-24,BF1543,Clothing,Male,21,Austin,No,100,0,100,3,300,5
133449,2024-09-12,BF1552,Ornaments,Male,22,New Jersey,No,45,0,45,1,45,5
190396,2024-07-08,BF1546,Clothing,Male,20,Las Vegas,No,118,0,118,1,118,5
128573,2023-12-04,BF1544,Other,Female,23,Cleveland,No,9,0,9,1,9,5
177785,2024-05-19,BF1554,Ornaments,Male,35,Montreal,Yes,20,25,45,5,225,4
197666,2024-07-16,BF1553,Ornaments,Male,32,San Francisco,No,50,0,50,1,50,5
140911,2023-11-21,BF1551,Ornaments,Male,29,Pittsburgh,No,15,0,15,1,15,5
122105,2024-10-25,BF1548,Clothing,Male,22,Miami,No,65,0,65,1,65,4
165639,2024-02-15,BF1554,Ornaments,Male,18,New Jersey,No,20,0,20,1,20,5
180999,2024-02-17,BF1555,Other,Male,29,Las Vegas,No,23,0,23,3,69,4
142167,2024-03-06,BF1551,Ornaments,Male,31,Mumbai,Yes,15,70,85,1,85,5
156589,2023-11-22,BF1551,Ornaments,Male,27,Detroit,No,15,0,15,1,15,4
150446,2024-09-15,BF1551,Ornaments,Female,25,Miami,No,15,0,15,1,15,2
173373,2024-06-24,BF1543,Clothing,Female,20,Detroit,No,100,0,100,1,100,1
180301,2024-10-03,BF1548,Clothing,Male,34,Cardiff,Yes,65,40,105,3,315,4
163259,2024-07-08,BF1547,Ornaments,Male,24,Portland,No,32,0,32,3,96,4
156008,2024-08-09,BF1543,Clothing,Male,24,Austin,No,100,0,100,1,100,3
143876,2024-07-07,BF1549,Clothing,Male,25,Portland,No,130,0,130,1,130,4
131957,2024-09-11,BF1546,Clothing,Male,26,New York,No,118,0,118,1,118,4
163577,2024-05-26,BF1545,Other,Male,19,Portland,No,10,0,10,3,30,4
176196,2023-11-05,BF1551,Ornaments,Male,25,Sacramento,No,15,0,15,1,15,1
152432,2024-04-27,BF1550,Clothing,Male,21,San Francisco,No,97,0,97,1,97,5
169404,2024-10-14,BF1549,Clothing,Male,25,San Antonio,No,130,0,130,1,130,5
183781,2023-12-09,BF1545,Other,Male,32,Las Vegas,No,10,0,10,1,10,5
185046,2024-01-01,BF1554,Ornaments,Male,34,San Antonio,No,20,0,20,1,20,5
169637,2024-09-09,BF1548,Clothing,Male,34,Toronto,Yes,65,25,90,1,90,5
122281,2024-02-29,BF1549,Clothing,Female,24,Portland,No,130,0,130,1,130,4
122196,2023-12-24,BF1551,Ornaments,Male,35,San Francisco,No,15,0,15,1,15,4
193373,2024-05-08,BF1546,Clothing,Male,32,Las Vegas,No,118,0,118,2,236,5
145683,2024-09-04,BF1555,Other,Male,24,Liverpool,Yes,23,40,63,1,63,5
143435,2024-09-23,BF1545,Other,Female,33,Miami,No,10,0,10,1,10,4
164402,2024-05-28,BF1548,Clothing,Male,26,Cleveland,No,65,0,65,1,65,4
147113,2024-08-04,BF1543,Clothing,Male,19,Cardiff,Yes,100,40,140,1,140,4
152219,2024-02-04,BF1548,Clothing,Female,21,New Delhi,Yes,65,70,135,1,135,5
182430,2024-01-04,BF1548,Clothing,Male,29,San Francisco,No,65,0,65,2,130,5
120434,2023-12-27,BF1550,Clothing,Male,34,Las Vegas,No,97,0,97,1,97,3
168757,2024-08-30,BF1550,Clothing,Male,21,Miami,No,97,0,97,1,97,3
166863,2024-04-20,BF1550,Clothing,Female,35,Montreal,Yes,97,25,122,1,122,1
188240,2023-12-14,BF1546,Clothing,Male,33,Detroit,No,118,0,118,1,118,4
158509,2024-02-23,BF1548,Clothing,Male,29,Las Vegas,No,65,0,65,1,65,1
194787,2023-12-28,BF1548,Clothing,Male,28,New Jersey,No,65,0,65,5,325,5
169185,2024-03-25,BF1546,Clothing,Female,30,Las Vegas,No,118,0,118,1,118,3
176058,2024-09-24,BF1543,Clothing,Male,23,New York,No,100,0,100,1,100,5
195469,2024-07-01,BF1552,Ornaments,Female,27,Detroit,No,45,0,45,1,45,1
139445,2023-11-11,BF1546,Clothing,Female,23,Austin,No,118,0,118,1,118,5
169823,2024-09-23,BF1554,Ornaments,Female,24,New Jersey,No,20,0,20,5,100,4
178133,2024-07-23,BF1548,Clothing,Male,21,New Delhi,Yes,65,70,135,1,135,1
153699,2024-09-03,BF1548,Clothing,Male,31,Memphis,No,65,0,65,1,65,5
150823,2024-05-27,BF1544,Other,Female,35,New York,No,9,0,9,1,9,5
187581,2024-06-05,BF1550,Clothing,Female,23,Austin,No,97,0,97,2,194,5
143980,2024-01-31,BF1551,Ornaments,Male,30,San Antonio,No,15,0,15,2,30,2
121316,2023-11-17,BF1553,Ornaments,Male,19,Portland,No,50,0,50,2,100,4
143951,2024-10-21,BF1549,Clothing,Male,25,Detroit,No,130,0,130,2,260,4
180403,2024-05-07,BF1545,Other,Male,26,Detroit,No,10,0,10,1,10,4
144664,2023-12-04,BF1543,Clothing,Male,33,London,Yes,100,40,140,1,140,5
183820,2024-09-30,BF1552,Ornaments,Male,20,Cleveland,No,45,0,45,3,135,5
140764,2024-04-11,BF1548,Clothing,Male,22,Pittsburgh,No,65,0,65,1,65,4
134041,2024-02-26,BF1552,Ornaments,Male,35,Las Vegas,No,45,0,45,1,45,5
125866,2024-05-27,BF1548,Clothing,Female,18,Sacramento,No,65,0,65,1,65,1
128991,2024-01-27,BF1543,Clothing,Female,22,Memphis,No,100,0,100,1,100,3
128898,2023-12-27,BF1554,Ornaments,Male,34,Sacramento,No,20,0,20,1,20,5
155950,2024-02-09,BF1548,Clothing,Male,28,Detroit,No,65,0,65,1,65,3
189334,2024-05-26,BF1543,Clothing,Male,28,Detroit,No,100,0,100,1,100,1
143314,2023-12-15,BF1554,Ornaments,Male,27,Memphis,No,20,0,20,1,20,1
167228,2024-09-30,BF1543,Clothing,Male,20,Sacramento,No,100,0,100,1,100,3
153917,2024-04-24,BF1550,Clothing,Male,18,London,Yes,97,40,137,1,137,5
171352,2024-10-10,BF1551,Ornaments,Male,32,Pittsburgh,No,15,0,15,1,15,5
197519,2024-01-25,BF1544,Other,Male,29,New Delhi,Yes,9,70,79,1,79,4
121322,2023-11-23,BF1554,Ornaments,Male,32,Portland,No,20,0,20,1,20,3
151627,2024-07-20,BF1543,Clothing,Female,18,Pittsburgh,No,100,0,100,1,100,3
144101,2023-11-11,BF1551,Ornaments,Female,31,Sydney,Yes,15,100,115,1,115,3
174736,2024-01-26,BF1548,Clothing,Male,28,Sacramento,No,65,0,65,1,65,4
131798,2024-03-14,BF1552,Ornaments,Male,31,New Jersey,No,45,0,45,1,45,5
143857,2024-06-26,BF1548,Clothing,Female,30,San Francisco,No,65,0,65,1,65,3
157483,2024-08-21,BF1548,Clothing,Male,21,Miami,No,65,0,65,1,65,4
140027,2024-10-28,BF1550,Clothing,Male,27,Portland,No,97,0,97,3,291,4
138153,2024-04-18,BF1551,Ornaments,Male,19,Austin,No,15,0,15,1,15,4
179072,2024-08-26,BF1550,Clothing,Male,32,Detroit,No,97,0,97,1,97,5
185921,2024-05-25,BF1554,Ornaments,Female,26,Paris,Yes,20,50,70,1,70,5
195757,2023-11-22,BF1549,Clothing,Male,19,Cleveland,No,130,0,130,1,130,4
143307,2024-07-05,BF1549,Clothing,Male,21,Sacramento,No,130,0,130,1,130,3
130982,2024-02-12,BF1549,Clothing,Female,20,Detroit,No,130,0,130,1,130,4
193775,2023-12-27,BF1551,Ornaments,Female,32,Cleveland,No,15,0,15,5,75,4
154430,2024-02-04,BF1544,Other,Male,18,Detroit,No,9,0,9,4,36,1
